OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
159;01210228152013262021;01;0;03;000;2021;02;02;1;3;0;7;2;0;1;0;0;0;0;0;609979.502891500480473;5970180.479532491415739;10.672610173000066;53.868434523000076
160;01210520125013732021;01;0;54;017;2021;05;10;5;2;2;2;0;0;0;1;0;0;0;1;493248.264999999664724;6077579.226999841630459;8.894856437000044;54.845276472000080
161;01210420145013872021;01;0;04;000;2021;04;07;3;3;5;6;0;0;1;1;0;0;0;0;562960.115232267417014;5991026.204312365502119;9.961977627000067;54.063603403000059
162;01210423152013352021;01;0;03;000;2021;04;07;6;3;0;5;0;0;0;1;0;0;0;0;609311.956392717547715;5971105.060369048267603;10.662792145000026;53.876882273000035
163;01210509125013482021;01;0;59;176;2021;05;13;1;3;8;1;0;0;1;0;0;0;0;0;534654.006519735790789;6072973.888864874839783;9.539096298000061;54.802738023000074
164;01210112145013522021;01;0;04;000;2021;01;15;3;3;3;3;0;1;0;1;0;0;0;0;564565.373951702378690;5994043.887097924947739;9.987143919000061;54.090523088000054
165;01210316161013982021;01;0;62;004;2021;03;17;3;3;0;7;0;0;1;0;0;0;0;0;591141.987340312451124;5962309.413576142862439;10.383889866000061;53.801358731000050
166;01210116181013822021;01;0;61;114;2021;01;03;7;3;4;6;2;0;1;0;0;0;0;0;539678.368585698306561;5978665.552830155938864;9.604667832000075;53.954831949000038
167;01210222152013392021;01;0;03;000;2021;02;14;2;2;5;3;0;0;1;1;0;0;0;0;610139.717616884969175;5969950.447851108387113;10.674963048000052;53.866333883000038
168;01210615125013272021;01;0;59;183;2021;06;15;3;3;0;7;0;0;1;0;0;0;0;0;526460.386055209673941;6066801.473741937428713;9.411073400000021;54.747768688000065
169;01210604125013782021;01;0;58;137;2021;06;15;6;3;0;1;0;0;1;0;0;0;0;0;553034.342528721317649;6048688.668231820687652;9.820588265000026;54.582905424000046
170;01210413145013632021;01;0;58;043;2021;04;17;3;3;2;6;0;0;0;1;0;0;0;0;554121.908731522969902;6035619.871834846213460;9.835014184000045;54.465351710000050
171;01210514181013612021;01;0;51;046;2021;05;17;6;3;8;1;0;1;0;1;0;0;0;0;499216.223348882049322;5980157.747487191110849;8.988051645000041;53.969764744000031
172;01210502181013872021;01;0;51;128;2021;05;21;1;3;9;1;1;0;0;0;0;0;0;1;496771.772248456254601;6004264.482194844633341;8.950530039000057;54.186421688000053
173;01210315152013912021;01;0;55;040;2021;03;07;2;3;5;3;0;1;0;1;0;0;0;0;606454.018187155947089;5979295.648132884874940;10.622188406000021;53.951064395000060
174;01210204145013942021;01;0;58;011;2021;02;12;5;3;9;1;0;2;0;1;0;0;0;0;547945.291112036444247;6003545.560654712840915;9.734574782000038;54.177730587000042
175;01210310145013932021;01;0;58;049;2021;03;15;4;3;8;1;0;0;0;1;0;0;0;0;556550.438109819777310;6012956.991273285821080;9.868172126000047;54.261430850000067
176;01210608161013232021;01;0;53;032;2021;06;08;3;3;5;3;0;0;0;1;0;1;0;0;595645.122000023722649;5919178.574999738484621;10.439003446000072;53.412991927000064
177;01210610152013482021;01;0;55;004;2021;06;10;5;3;6;2;0;0;0;1;1;0;0;0;611039.761809065006673;5976002.274027228355408;10.690837932000022;53.920512743000074
178;01210525134013302021;01;0;57;074;2021;05;23;3;3;9;1;2;1;0;1;0;0;0;0;580882.349054343067110;6022461.782752472907305;10.244210246000023;54.343566841000040
179;01210529125013562021;01;0;54;168;2021;05;15;7;3;3;6;0;0;1;0;0;0;0;0;454251.354184597730637;6073494.652712324634194;8.288240325000061;54.806528326000034
180;01210409161013552021;01;0;53;087;2021;04;09;6;3;3;6;0;0;0;1;0;0;0;1;602781.029245410114527;5921497.379846263676882;10.547079788000076;53.432485961000054
181;01210324125013732021;01;0;59;083;2021;03;11;4;3;2;6;0;0;0;1;0;0;0;0;548910.549000001512468;6054924.381999829784036;9.757828530000040;54.639356625000062
182;01210330152013912021;01;0;55;001;2021;03;17;3;2;2;2;0;0;0;1;0;0;0;1;601170.897019442170858;5984921.420795332640409;10.543582782000044;54.002670112000033
183;01210126145013192021;01;0;58;140;2021;01;04;3;3;1;5;2;1;0;1;0;0;0;0;546911.796589705161750;6018695.254788720980287;9.721112539000046;54.313973948000069
184;01210228105132022021;01;0;56;041;2021;02;20;1;3;8;6;2;0;0;1;0;0;0;0;562247.052016118541360;5954399.407163051888347;9.943637714000033;53.734530875000075
185;01210519152013822021;01;0;03;000;2021;05;17;4;3;5;3;0;0;1;1;0;0;0;0;611356.307314558885992;5971007.811798160895705;10.693839506000074;53.875573870000039
186;01210417152013942021;01;0;55;046;2021;04;10;7;2;6;2;0;0;0;1;1;0;0;0;642756.042000152170658;6034246.019999371841550;11.201062729000057;54.435838264000040
187;01210421134013482021;01;0;02;000;2021;04;10;4;3;6;7;0;0;1;0;1;0;0;0;574838.079070569947362;6021351.607801981270313;10.150974367000060;54.334513883000056
188;01210506152013782021;01;0;03;000;2021;05;13;5;3;5;2;0;0;1;1;0;0;0;0;610058.305773308500648;5969417.990305885672569;10.673534572000051;53.861567401000059
189;01210110134013532021;01;0;02;000;2021;01;15;1;3;5;3;0;0;1;0;0;0;0;0;572866.129036851227283;6020039.070067476481199;10.120332586000075;54.323005223000052
190;01210209125013192021;01;0;59;019;2021;02;07;3;3;9;7;1;2;0;1;0;0;0;0;531462.992759863846004;6036522.667717859148979;9.485538461000033;54.475374587000033
191;01210218134013572021;01;0;02;000;2021;02;18;5;3;5;2;2;1;0;1;0;0;0;1;572335.468240587972105;6021108.624261977151036;10.112434623000070;54.332691421000050
192;01210614152013912021;01;0;55;033;2021;06;18;2;3;5;2;0;0;0;1;0;0;0;0;625066.398466820828617;6017592.493345759809017;10.921503239000060;54.290911104000031
193;01210603152013822021;01;0;55;032;2021;06;07;5;2;6;4;0;0;1;0;1;0;0;0;619723.231000069528818;5996841.028999693691730;10.831196647000070;54.105780175000064
194;01210429161013182021;01;0;53;083;2021;04;15;5;3;6;2;0;1;0;1;1;0;0;0;603174.866195966489613;5914988.453644441440701;10.550876739000046;53.373922975000028
195;01210313171013672021;01;0;60;047;2021;03;12;7;2;9;1;0;1;0;1;0;0;0;0;570606.319027158431709;5963921.143729617819190;10.072517129000062;53.819035028000030
196;01210203152013022021;01;0;03;000;2021;02;18;4;3;5;3;2;1;1;1;0;0;0;0;609143.771000044420362;5970628.169999735429883;10.660065249000070;53.872633136000047
197;01210308161013802021;01;0;53;032;2021;03;07;2;3;5;3;0;1;0;1;0;0;0;0;591315.732499056495726;5921697.163887903094292;10.374617795000063;53.436391432000050
198;01210607125013092021;01;0;54;088;2021;06;16;2;3;9;1;0;0;0;1;0;0;0;0;486672.797617114149034;6074009.990463744848967;8.792622871000049;54.813069280000036
199;01210523134013302021;01;0;57;055;2021;05;13;1;3;2;6;0;0;0;1;0;1;0;0;602124.425949877128005;6020820.196791153401136;10.570292377000044;54.325008529000058
200;01210407161013722021;01;0;53;129;2021;04;06;4;2;0;1;1;2;1;0;0;0;0;0;583088.719060172326863;5928692.734237719327211;10.252656628000068;53.500618372000076
201;01210512105132952021;01;0;58;044;2021;05;12;4;3;3;6;0;0;0;1;0;0;0;0;560475.640859822742641;5990343.968395799398422;9.923886428000060;54.057769938000035
202;01210322145013012021;01;0;58;078;2021;03;15;2;3;5;3;0;1;1;1;0;0;0;0;532470.074000001884997;6016729.949999807402492;9.498916934000022;54.297434116000034
203;01210122145013582021;01;0;58;034;2021;01;05;6;3;5;3;2;1;0;1;0;0;0;0;544813.144951405934989;6019275.561662832275033;9.688942525000073;54.319377540000062
204;01210224105132092021;01;0;55;004;2021;02;12;4;3;5;3;0;0;0;1;0;0;0;1;610703.300963230431080;5974255.267721906304359;10.685084846000052;53.904889371000081
205;01210305152013062021;01;0;55;006;2021;03;09;6;3;2;2;0;0;0;1;0;0;1;0;622429.386234520934522;6004788.365923341363668;10.875788326000077;54.176533527000061
206;01210531161013812021;01;0;53;098;2021;05;10;2;2;5;3;0;0;1;1;0;0;0;0;613981.643789666704834;5957568.929997807368636;10.728776420000031;53.754267717000062
207;01210415125013852021;01;0;59;131;2021;04;09;5;2;6;4;0;0;0;1;1;0;0;0;525271.526708563789725;6055413.418452247977257;9.391617600000075;54.645489266000027
208;01210505134013522021;01;0;02;000;2021;05;16;4;3;5;3;0;1;1;1;0;0;0;0;574132.640138649381697;6017737.199568919837475;10.139229735000072;54.302139019000037
209;01210107171013512021;01;0;56;028;2021;01;14;5;3;5;3;0;1;0;1;0;0;0;0;548090.073153963312507;5941597.210308395326138;9.727061886000058;53.620966455000030
210;01210206125013352021;01;0;54;088;2021;02;18;7;3;9;7;2;0;0;1;0;0;0;0;485961.308346142061055;6074457.569146778434515;8.781530169000064;54.817072086000053
211;01210216161013972021;01;0;62;036;2021;02;03;3;3;4;1;2;2;0;1;0;0;0;0;580699.235465157777071;5955190.545846829190850;10.223508955000057;53.739111674000071
212;01210612161013622021;01;0;62;023;2021;06;09;7;3;3;7;0;0;0;1;0;1;0;0;584875.627683087252080;5946741.056275557726622;10.284497207000072;53.662520650000033
213;01210602161013032021;01;0;62;060;2021;06;08;4;3;2;6;0;0;0;1;0;0;0;1;583441.686666314490139;5931919.514832947403193;10.258835868000062;53.529559894000045
214;01210528145013212021;01;0;58;161;2021;05;19;6;2;8;1;0;0;0;1;0;0;0;0;527359.308613661676645;5995778.392135182395577;9.418483173000027;54.109433943000056
215;01210102125013962021;01;0;59;113;2021;01;11;7;3;0;7;0;1;1;0;0;0;0;0;535211.872541812248528;6076461.793056730180979;9.548198630000059;54.834042451000073
216;01210427181013112021;01;0;61;054;2021;04;08;3;3;2;6;0;0;0;0;0;1;0;1;530359.742701293900609;5964323.868225993588567;9.461243595000042;53.826562677000027
217;01210330134013052021;01;0;57;062;2021;03;23;3;1;4;6;2;0;0;1;0;0;0;0;583207.057581708766520;6011976.945981260389090;10.277042552000069;54.248984223000036
218;01210405105132492021;01;0;53;007;2021;04;16;2;2;9;1;0;2;0;1;0;0;0;0;600661.752857035957277;5936607.193647431209683;10.520042078000074;53.568664236000075
219;01210130145013192021;01;0;58;054;2021;01;07;7;3;8;1;2;2;0;1;0;0;0;0;537784.701000001281500;6017765.767999809235334;9.580705192000039;54.306377625000039
220;01210521145013752021;01;0;58;099;2021;05;14;6;3;2;6;0;1;0;1;0;0;0;0;556997.768801975995302;6041810.164446301758289;9.880573246000040;54.520663751000029
221;01210427125013052021;01;0;59;018;2021;04;06;3;3;2;2;0;0;0;1;0;0;0;0;536925.397084127180278;6039404.136637730523944;9.570190474000071;54.500901635000048
222;01210510161013152021;01;0;62;009;2021;05;09;2;3;0;7;0;0;0;1;0;1;0;0;582666.025964405387640;5935650.441515449434519;10.248123116000045;53.563210353000045
223;01210104105132902021;01;0;56;041;2021;01;10;2;3;9;1;0;1;0;1;0;0;0;0;562478.886186638846993;5955229.197532469406724;9.947319382000046;53.741960548000066
224;01210317161013542021;01;0;53;129;2021;03;17;4;3;2;6;0;0;0;1;0;0;0;0;582522.980109559372067;5927392.982482548803091;10.243787802000043;53.489027136000061
225;01210119171013422021;01;0;60;044;2021;01;07;3;3;6;2;2;1;0;1;1;0;0;0;563668.507933412678540;5965442.336709329858422;9.967463463000058;53.833601688000044
226;01210222145013562021;01;0;58;135;2021;02;12;2;3;9;7;0;0;0;1;0;0;0;0;541150.918000000528991;6020560.281999807804823;9.632821828000033;54.331231502000037
227;01210614181013612021;01;0;61;012;2021;06;15;2;3;2;6;0;0;0;1;0;1;0;0;530213.879808274097741;5962417.872246811166406;9.458840465000037;53.809440269000049
228;01210605134013962021;01;0;02;000;2021;06;12;7;3;2;6;0;0;0;1;0;0;0;0;572187.826559418812394;6018582.754497513175011;10.109553539000046;54.310015502000056
229;01210412152013782021;01;0;03;000;2021;04;18;2;3;5;2;0;0;1;0;0;0;0;0;612378.519350006245077;5967405.846633218228817;10.708061990000033;53.842992979000030
230;01210517105132952021;01;0;62;003;2021;05;18;2;3;8;1;0;1;0;1;0;0;0;0;602552.206077795475721;5971469.659093867987394;10.560131978000072;53.881538187000046
231;01210503145013392021;01;0;58;086;2021;05;11;2;3;5;3;0;0;0;1;0;0;0;0;544120.681000001728535;6009072.129999803379178;9.676793460000056;54.227740865000044
232;01210309152013972021;01;0;03;000;2021;03;18;3;3;5;3;1;0;1;1;0;0;0;0;611266.874000049196184;5969105.707999726757407;10.691789938000056;53.858504184000026
233;01210609152013942021;01;0;03;000;2021;06;11;4;3;5;3;0;0;1;1;0;0;0;0;612571.078403249382973;5970920.155154608190060;10.712276151000026;53.874524247000068
234;01210601152013612021;01;0;55;022;2021;06;22;3;3;8;7;2;0;0;0;0;0;0;1;630557.259746114723384;6019562.630689080804586;11.006668708000063;54.307233748000044
235;01210526125013622021;01;0;54;118;2021;05;17;4;3;0;3;0;1;0;1;0;1;0;0;508565.140661726705730;6038201.249971268698573;9.132228771000030;54.491363130000082
236;01210531105132662021;01;0;54;075;2021;05;18;2;3;5;2;0;0;0;1;0;1;0;0;497083.765999999828637;6060009.256999833509326;8.954762429000027;54.687416281000083
237;01210326125013982021;01;0;54;019;2021;03;12;6;3;2;6;0;0;0;1;0;0;0;0;497127.683004398830235;6053614.177608558908105;8.955506524000043;54.629944420000072
238;01210401181013642021;01;0;61;084;2021;04;17;5;3;5;2;0;0;0;0;0;0;0;1;538761.412778974510729;5985855.448723603039980;9.591610076000052;54.019520347000082
239;01210129105132652021;01;0;62;027;2021;01;18;6;3;2;6;2;2;0;1;0;0;0;1;588031.123013003729284;5952364.094794912263751;10.333834277000051;53.712527333000082
240;01210302125013712021;01;0;59;077;2021;03;11;3;3;5;2;0;0;0;1;0;0;0;1;529001.537751059979200;6041276.449624929577112;9.448021491000077;54.518242937000082
241;01210520161013192021;01;0;62;004;2021;05;17;5;2;5;3;0;0;0;1;0;0;0;0;587337.367739595472813;5963484.525457248091698;10.326471694000077;53.812570619000041
242;01210420145013302021;01;0;58;066;2021;04;15;3;3;8;7;0;0;0;1;0;0;0;0;550539.718786488287151;6029626.540638383477926;9.778730282000026;54.411862239000072
243;01210112181013852021;01;0;61;036;2021;01;18;3;2;9;1;2;1;0;1;0;0;0;0;548496.616758713498712;5988243.521948888897896;9.740566095000077;54.040159364000033
244;01210424145013272021;01;0;58;013;2021;04;17;7;3;0;7;0;0;0;0;0;1;0;0;522319.988637895323336;5997136.416922256350517;9.341504614000030;54.121882623000033
245;01210509152013972021;01;0;55;041;2021;05;13;1;2;7;7;0;0;0;0;0;0;0;1;609457.805864840745926;5995795.900099553167820;10.673883670000066;54.098676935000071
246;01210112152013062021;01;0;55;012;2021;01;07;3;3;5;2;2;1;0;1;0;0;0;0;603093.152447560802102;5999060.637144656851888;10.577707829000076;54.129322651000052
247;01210118152013772021;01;0;55;001;2021;01;18;2;3;8;6;2;1;0;1;0;0;0;1;606809.135244226083159;5984496.152902163565159;10.629419777000066;53.997714233000067
248;01210219161013812021;01;0;53;115;2021;02;13;6;3;1;7;0;0;0;1;0;0;0;0;602384.066048833541572;5925109.401831010356545;10.542282479000050;53.465018982000061
249;01210613134013722021;01;0;57;015;2021;06;15;1;3;8;1;0;0;0;0;0;1;0;0;587629.341000016778708;5997357.120999785140157;10.340637826000034;54.116884595000045
250;01210604152013702021;01;0;55;043;2021;06;14;6;2;8;7;0;0;0;1;0;0;0;0;613715.358797312714159;6013694.504109157249331;10.745720464000044;54.258545866000077
251;01210408181013702021;01;0;61;064;2021;04;06;5;3;8;1;1;2;0;1;0;0;0;0;544587.405106199905276;5983579.073970478028059;9.680191204000039;53.998591557000054
252;01210512171013092021;01;0;56;044;2021;05;16;4;3;5;2;0;0;0;1;0;0;0;0;556525.253197162412107;5939159.819154661148787;9.854134662000035;53.598217875000046
253;01210501145013272021;01;0;58;075;2021;05;11;7;3;2;6;2;0;0;1;0;0;0;0;538857.674468748271465;6008497.851785283535719;9.595991877000074;54.223006062000081
254;01210317125013082021;01;0;54;095;2021;03;15;4;3;2;6;0;0;0;1;0;0;0;1;497448.201013267971575;6021043.259745536372066;8.960752795000076;54.337225128000057
255;01210203181013572021;01;0;61;042;2021;02;10;4;3;8;1;0;2;0;1;0;0;0;0;543856.596694489009678;5982882.104786699637771;9.668942978000075;53.992390244000035
256;01210305171013062021;01;0;60;005;2021;03;10;6;3;5;3;0;0;0;1;0;0;0;0;584955.465107030235231;5977225.398676965385675;10.294112830000074;53.936438153000040
257;01210608125013992021;01;0;01;000;2021;06;19;3;3;4;6;0;0;1;0;0;0;0;0;527062.460733217187226;6070089.878849972039461;9.420733009000060;54.777287987000079
258;01210611161013262021;01;0;62;014;2021;06;14;6;3;2;6;0;0;0;1;0;0;0;0;582503.716703547164798;5952307.989461062476039;10.250091572000031;53.712926108000033
259;01210525145013022021;01;0;58;107;2021;05;08;3;3;5;2;0;1;1;1;0;0;0;0;570329.883913031779230;6015403.941048609092832;10.080253978000030;54.281710327000042
260;01210528161013022021;01;0;53;136;2021;05;11;6;2;8;7;0;0;0;0;0;0;1;0;620945.312818875536323;5950669.152355769649148;10.831641274000049;53.690712615000052
261;01210410145013032021;01;0;04;000;2021;04;17;7;2;5;3;0;0;0;1;0;0;0;0;563774.669000003486872;5990781.774999789893627;9.974369929000034;54.061306671000068
262;01210323145013992021;01;0;58;107;2021;03;14;3;3;5;3;0;0;1;1;0;0;0;0;570841.622751756571233;6016209.131557980552316;10.088303350000047;54.288875006000069
263;01210330152013312021;01;0;55;028;2021;03;16;3;3;4;6;0;0;0;1;0;0;0;0;603697.094684613868594;6002611.245051719248295;10.588167026000065;54.161100728000065
264;01210126152013292021;01;0;03;000;2021;01;13;3;3;2;6;0;0;0;1;0;0;0;1;611019.801995214074850;5968338.068059671670198;10.687757468000029;53.851660415000026
265;01210227125013112021;01;0;54;045;2021;02;01;7;2;8;1;2;1;0;1;0;0;0;0;504984.565683648921549;6056012.568889202550054;9.077253980000023;54.651482199000043
266;01210518152013532021;01;0;55;040;2021;05;12;3;3;5;2;0;0;1;1;0;0;0;0;608378.502222469076514;5972191.339408913627267;10.648983561000023;53.886837617000026
267;01210417125013022021;01;0;59;008;2021;04;16;7;2;8;1;0;0;0;0;0;1;0;0;537967.248029354959726;6051986.920008160173893;9.587901687000056;54.613901262000070
268;01210423125013022021;01;0;59;008;2021;04;08;6;3;2;6;0;0;0;1;0;0;0;0;537705.544861527159810;6050917.474187521263957;9.583712064000053;54.604310254000040
269;01210508125013242021;01;0;54;014;2021;05;13;7;3;2;6;0;0;0;1;0;0;0;0;496528.724999998696148;6055259.210999825969338;8.946208891000026;54.644724502000031
270;01210111152013642021;01;0;03;000;2021;01;18;2;3;8;7;2;1;0;1;0;0;0;0;607736.291479802690446;5963768.773939631879330;10.636262133000059;53.811299122000037
271;01210210152013142021;01;0;55;017;2021;02;05;4;3;8;1;2;2;0;1;0;0;0;0;633297.683226336725056;6025932.910805804654956;11.051607125000032;54.363741655000069
272;01210217152013132021;01;0;03;000;2021;02;07;4;3;0;1;0;2;0;0;0;1;0;0;609476.867212944664061;5969926.947784306481481;10.664878989000044;53.866262973000062
273;01210612152013652021;01;0;03;000;2021;06;09;7;3;5;3;0;0;1;1;0;0;0;0;611268.861000047996640;5969082.181999728083611;10.691811607000034;53.858292395000035
274;01210603145013002021;01;0;04;000;2021;06;14;5;3;5;2;0;1;1;1;0;0;0;0;563826.764435713179410;5991914.727208511903882;9.975404319000063;54.071481513000037
275;01210106105132092021;01;0;62;004;2021;01;21;4;3;1;1;2;2;0;1;0;0;0;0;592683.189684116281569;5959538.532954774796963;10.406450435000068;53.776188657000034
276;01210429105132082021;01;0;58;169;2021;04;17;5;3;2;6;0;1;0;1;0;0;0;0;560779.768643621355295;5993806.962699573487043;9.929226660000040;54.088854796000078
277;01210312125013242021;01;0;59;158;2021;03;12;6;2;5;3;0;0;0;1;0;0;0;0;510503.146051128394902;6070925.610756330192089;9.163322005000055;54.785418053000058
278;01210203105132302021;01;0;62;069;2021;02;07;4;3;8;1;2;1;0;0;0;0;0;1;582856.564591635949910;5943313.308174503967166;10.253035492000038;53.632041710000067
279;01210607171013782021;01;0;56;030;2021;06;06;2;3;9;7;0;0;0;1;0;0;0;0;545627.569840509444475;5962288.989545963704586;9.692884362000029;53.807158159000039
280;01210522134013892021;01;0;02;000;2021;05;23;7;3;0;7;2;1;0;0;0;0;0;1;573656.330006144009531;6021175.389128483831882;10.132760061000056;54.333102400000030
281;01210406171013472021;01;0;60;096;2021;04;14;3;3;8;1;0;2;0;1;0;0;0;0;593242.902114882133901;5975736.572398675605655;10.419858948000069;53.921634485000027
282;01210512145013932021;01;0;58;029;2021;05;16;4;3;5;3;0;0;1;1;0;0;0;0;534952.340797205455601;6007340.626692162826657;9.535960957000043;54.212887175000049
283;01210321134013912021;01;0;02;000;2021;03;15;1;3;2;7;0;0;0;1;0;0;0;0;571455.745579095557332;6020643.986434279009700;10.098796974000038;54.328640241000073
284;01210125105132852021;01;0;55;004;2021;01;10;2;3;3;6;0;1;0;1;0;0;1;0;611988.621960260905325;5975266.764277707785368;10.705010207000043;53.913700634000065
285;01210224145013332021;01;0;58;029;2021;02;17;4;2;5;3;0;0;1;1;0;0;0;0;535433.872146027162671;6007610.038754656910896;9.543376200000068;54.215275367000061
286;01210303171013812021;01;0;60;063;2021;03;19;4;2;0;7;2;0;1;0;0;0;0;0;564501.948626014403999;5946887.790601396933198;9.976251953000030;53.666749521000042
287;01210531161013052021;01;0;53;081;2021;05;13;2;3;8;7;0;0;0;1;0;0;0;0;609762.652860268019140;5947855.615918084979057;10.661373917000049;53.667903425000077
